,word,count,log_count,probability,first,second,third,fourth,fifth,log_likelihood
27507,ibeam,24479,10.10557088611869,2.2697721290202394e-05,i,b,e,a,m,36.076868451652295
27508,andas,24479,10.10557088611869,2.2697721290202394e-05,a,n,d,a,s,39.17443724380336
27509,pigza,24469,10.105162289234684,2.2696803556974088e-05,p,i,g,z,a,37.535502176877785
27510,keuze,24468,10.105121420362455,2.2696711763023822e-05,k,e,u,z,e,37.61319857698621
27511,dejah,24462,10.104876172047309,2.269616092052647e-05,d,e,j,a,h,36.837581981629526
27512,gokul,24461,10.10483529147988,2.2696069100308084e-05,g,o,k,u,l,37.593397293579834
27513,rapel,24460,10.104794409241164,2.2695977276335884e-05,r,a,p,e,l,39.59342018460802
27514,owasa,24459,10.10475352533102,2.269588544860956e-05,o,w,a,s,a,36.95779272572385
27515,abebe,24458,10.104712639749316,2.269579361712881e-05,a,b,e,b,e,36.9200548311676
27516,zabor,24455,10.104589972973457,2.2695518100156895e-05,z,a,b,o,r,37.46620525087822
27517,empts,24450,10.104385494903019,2.2695058830086448e-05,e,m,p,t,s,37.23733652278634
27518,rotti,24449,10.104344594271097,2.2694966964802002e-05,r,o,t,t,i,39.29189547802237
27519,helmh,24449,10.104344594271097,2.2694966964802002e-05,h,e,l,m,h,37.811153239491084
27520,yinka,24445,10.104180975012746,2.2694599466086132e-05,y,i,n,k,a,37.87034653752447
27521,giude,24445,10.104180975012746,2.2694599466086132e-05,g,i,u,d,e,38.93602715461796
27522,aytos,24445,10.104180975012746,2.2694599466086132e-05,a,y,t,o,s,38.816025713781656
27523,herer,24444,10.104140066014805,2.2694507582011104e-05,h,e,r,e,r,40.34085236196307
27524,kanis,24441,10.10401732897875,2.2694231907230554e-05,k,a,n,i,s,41.137098616861664
27525,vanja,24439,10.103935495918149,2.2694048105244224e-05,v,a,n,j,a,37.533807747577015
27526,lavra,24436,10.103812733769658,2.269377237405963e-05,l,a,v,r,a,39.13089757145299
27527,doomy,24436,10.103812733769658,2.269377237405963e-05,d,o,o,m,y,38.8845021606499
27528,lanse,24434,10.103730883964005,2.2693588534462905e-05,l,a,n,s,e,40.30736037196141
27529,cmnty,24433,10.10368995654877,2.2693496609021522e-05,c,m,n,t,y,37.95351462432918
27530,vasyl,24432,10.103649027458413,2.2693404679817716e-05,v,a,s,y,l,37.17428240674257
27531,lihir,24432,10.103649027458413,2.2693404679817716e-05,l,i,h,i,r,38.238121749782366
27532,miten,24431,10.103608096692797,2.2693312746851174e-05,m,i,t,e,n,40.408374736274745
27533,bkgnd,24431,10.103608096692797,2.2693312746851174e-05,b,k,g,n,d,35.91565780673968
27534,elend,24429,10.103526230135241,2.2693128869628667e-05,e,l,e,n,d,37.708549779523395
27535,dahms,24429,10.103526230135241,2.2693128869628667e-05,d,a,h,m,s,38.787774519976665
27536,witan,24428,10.103485294343026,2.269303692537208e-05,w,i,t,a,n,39.20410158055514
27537,tetum,24428,10.103485294343026,2.269303692537208e-05,t,e,t,u,m,37.77755217653508
27538,dblib,24428,10.103485294343026,2.269303692537208e-05,d,b,l,i,b,35.54781037839709
27539,pregn,24426,10.103403417731034,2.2692853025566706e-05,p,r,e,g,n,38.391434803751494
27540,outof,24425,10.103362476910984,2.26927610700173e-05,o,u,t,o,f,36.40516574755486
27541,eskow,24425,10.103362476910984,2.26927610700173e-05,e,s,k,o,w,34.12296465178185
27542,menil,24423,10.103280590242088,2.269257714762351e-05,m,e,n,i,l,40.07934501418261
27543,addic,24423,10.103280590242088,2.269257714762351e-05,a,d,d,i,c,36.52666845427733
27544,irbid,24422,10.103239644392968,2.269248518077851e-05,i,r,b,i,d,37.330857540141984
27545,bapak,24420,10.103157747664696,2.2692301235790756e-05,b,a,p,a,k,38.77236242667114
27546,ciney,24417,10.10303488999515,2.2692025290060115e-05,c,i,n,e,y,40.48614898549852
27547,zetas,24414,10.102912017229745,2.2691749310423263e-05,z,e,t,a,s,39.01831322511961
27548,rsity,24408,10.102666226396506,2.2691197249397578e-05,r,s,i,t,y,38.01790349817117
27549,tiley,24404,10.102502332271744,2.2690829133315182e-05,t,i,l,e,y,40.21376638400455
27550,tikun,24403,10.102461354543133,2.2690737094866925e-05,t,i,k,u,n,37.81858872579511
27551,majed,24400,10.102338411281293,2.2690460956890833e-05,m,a,j,e,d,38.1519682645486
27552,noyau,24399,10.102297426834886,2.2690368903354e-05,n,o,y,a,u,37.1056081460602
27553,lilya,24397,10.10221545290255,2.2690184784961266e-05,l,i,l,y,a,38.28813461157111
27554,acini,24397,10.10221545290255,2.2690184784961266e-05,a,c,i,n,i,38.18606571019329
27555,nador,24396,10.102174463416347,2.2690092720104748e-05,n,a,d,o,r,39.173621294332136
27556,aceon,24396,10.102174463416347,2.2690092720104748e-05,a,c,e,o,n,38.46666560201221
27557,kmidi,24395,10.102133472249937,2.2690000651474383e-05,k,m,i,d,i,36.944912439088554
27558,tussy,24392,10.10201048866809,2.2689724422937126e-05,t,u,s,s,y,38.46394071888436
27559,caust,24392,10.10201048866809,2.2689724422937126e-05,c,a,u,s,t,39.10389823266684
27560,visua,24391,10.101969490779476,2.2689632339208284e-05,v,i,s,u,a,38.31982435611114
27561,balut,24386,10.10176447612021,2.268917186392699e-05,b,a,l,u,t,39.35865808323636
27562,treng,24385,10.101723468144153,2.2689079757541143e-05,t,r,e,n,g,37.779164762425175
27563,stotz,24383,10.101641447146731,2.268889553343739e-05,s,t,o,t,z,36.87268370617213
27564,cygad,24383,10.101641447146731,2.268889553343739e-05,c,y,g,a,d,37.3111335423272
27565,kargs,24382,10.101600434125091,2.268880341571886e-05,k,a,r,g,s,40.16556753881484
27566,assns,24381,10.101559419421314,2.268871129422215e-05,a,s,s,n,s,38.975291961795925
27567,msocd,24378,10.101436365215783,2.2688434907059842e-05,m,s,o,c,d,37.380890804626446
27568,morss,24378,10.101436365215783,2.2688434907059842e-05,m,o,r,s,s,40.64757886436502
27569,cepii,24377,10.101395343782077,2.2688342770447307e-05,c,e,p,i,i,39.086314586536645
27570,chani,24376,10.101354320665545,2.2688250630055044e-05,c,h,a,n,i,38.63340532893343
27571,beeen,24375,10.101313295866047,2.268815848588274e-05,b,e,e,e,n,40.72000259425087
27572,rangy,24374,10.101272269383447,2.268806633793008e-05,r,a,n,g,y,39.20834139592257
27573,cytes,24372,10.101190211368385,2.2687882030682475e-05,c,y,t,e,s,39.41199965854247
27574,sessi,24371,10.101149179835646,2.2687789871386906e-05,s,e,s,s,i,39.39032381724651
27575,datar,24370,10.101108146619252,2.268769770830974e-05,d,a,t,a,r,40.11727417319245
27576,nocks,24367,10.100985036866753,2.2687421196385595e-05,n,o,c,k,s,39.012662624083205
27577,canan,24366,10.100943996914353,2.2687329018178955e-05,c,a,n,a,n,41.05971181441148
27578,nitle,24357,10.100574561530555,2.2686499244040446e-05,n,i,t,l,e,39.48597473859269
27579,bubbe,24357,10.100574561530555,2.2686499244040446e-05,b,u,b,b,e,37.80649587053689
27580,neeed,24356,10.100533504728464,2.2686407027988384e-05,n,e,e,e,d,39.64554255595776
27581,rockn,24355,10.100492446240644,2.2686314808150074e-05,r,o,c,k,n,38.51746793939625
27582,plods,24353,10.100410324207255,2.268613035711345e-05,p,l,o,d,s,38.98655744202615
27583,lineo,24353,10.100410324207255,2.268613035711345e-05,l,i,n,e,o,40.338790959572705
27584,blork,24353,10.100410324207255,2.268613035711345e-05,b,l,o,r,k,37.66846392821237
27585,chata,24352,10.100369260661413,2.2686038125914517e-05,c,h,a,t,a,39.41014430730597
27586,htels,24351,10.100328195429285,2.2685945890928087e-05,h,t,e,l,s,38.31000086414943
27587,bolis,24351,10.100328195429285,2.2685945890928087e-05,b,o,l,i,s,41.02540322917401
27588,malwa,24347,10.100163917635166,2.2685576913101195e-05,m,a,l,w,a,38.620450127618376
27589,andin,24345,10.100081768616802,2.2685392401454687e-05,a,n,d,i,n,38.4653584132512
27590,khoan,24343,10.09999961284942,2.2685207874649477e-05,k,h,o,a,n,38.87828645029633
27591,momin,24342,10.099958532434503,2.268511560556159e-05,m,o,m,i,n,40.041378721604296
27592,tabuk,24341,10.099917450331914,2.2685023332683083e-05,t,a,b,u,k,37.57682362302026
27593,rplex,24341,10.099917450331914,2.2685023332683083e-05,r,p,l,e,x,36.924199167832846
27594,ottar,24341,10.099917450331914,2.2685023332683083e-05,o,t,t,a,r,37.46769314618721
27595,refin,24340,10.099876366541519,2.2684931056013667e-05,r,e,f,i,n,38.40689125861951
27596,codis,24339,10.099835281063175,2.2684838775553017e-05,c,o,d,i,s,40.4599289615953
27597,vicso,24336,10.099712014499074,2.268456191142056e-05,v,i,c,s,o,37.78898595475804
27598,plynx,24336,10.099712014499074,2.268456191142056e-05,p,l,y,n,x,35.771118989145315
27599,klier,24335,10.099670922267554,2.2684469615791866e-05,k,l,i,e,r,39.200621923574374
27600,hasps,24335,10.099670922267554,2.2684469615791866e-05,h,a,s,p,s,39.33165446187843
27601,imenu,24333,10.099588732738454,2.2684285013155805e-05,i,m,e,n,u,35.61220817455227
27602,lykes,24332,10.099547635440596,2.268419270614781e-05,l,y,k,e,s,38.07987962117554
27603,uniao,24329,10.099424333412122,2.2683915762360236e-05,u,n,i,a,o,37.564613104584915
27604,nuber,24329,10.099424333412122,2.2683915762360236e-05,n,u,b,e,r,38.69644927679424
27605,tenna,24328,10.099383229357201,2.268382344017547e-05,t,e,n,n,a,40.415201821011365
27606,pooer,24326,10.099301016178382,2.2683638784420714e-05,p,o,o,e,r,40.48318568926175
27607,funan,24325,10.099259907054206,2.2683546450850098e-05,f,u,n,a,n,39.60118426815774
27608,opion,24324,10.09921879624,2.2683454113483575e-05,o,p,i,o,n,37.443405523960365
27609,nidek,24324,10.09921879624,2.2683454113483575e-05,n,i,d,e,k,38.46212286274304
27610,bsthq,24324,10.09921879624,2.2683454113483575e-05,b,s,t,h,q,33.352274841923624
27611,indan,24320,10.099054336080103,2.2683084726052152e-05,i,n,d,a,n,37.72563741725232
27612,terus,24313,10.098766465702033,2.2682438151832566e-05,t,e,r,u,s,40.07910687770155
27613,jaque,24312,10.09872533459663,2.2682345768890788e-05,j,a,q,u,e,35.63347124706832
27614,sonex,24310,10.098643067310169,2.268216099160701e-05,s,o,n,e,x,39.76021649930716
27615,usebb,24309,10.098601931128835,2.2682068597264385e-05,u,s,e,b,b,33.63337110097125
27616,vatos,24307,10.098519653689262,2.2681883797176104e-05,v,a,t,o,s,39.85460492161479
27617,nuzzo,24304,10.098396224835554,2.2681606568531407e-05,n,u,z,z,o,35.35085963293541
27618,solde,24298,10.098149321414688,2.268105200856685e-05,s,o,l,d,e,40.42543940374111
27619,uhttp,24294,10.097984685260217,2.268068222584101e-05,u,h,t,t,p,35.568193126169845
27620,athon,24294,10.097984685260217,2.268068222584101e-05,a,t,h,o,n,37.29009645223199
27621,towey,24293,10.097943521986084,2.2680589770646324e-05,t,o,w,e,y,38.82421254750343
27622,rozan,24293,10.097943521986084,2.2680589770646324e-05,r,o,z,a,n,38.521357434656124
27623,kojic,24293,10.097943521986084,2.2680589770646324e-05,k,o,j,i,c,36.578854419720905
27624,jenas,24291,10.097861190354225,2.26804048488389e-05,j,e,n,a,s,40.15054185302222
27625,shant,24290,10.097820021996219,2.2680312382225535e-05,s,h,a,n,t,38.946395363614194
27626,empir,24289,10.097778851943309,2.2680219911805308e-05,e,m,p,i,r,36.62291794417785
27627,ahfmr,24289,10.097778851943309,2.2680219911805308e-05,a,h,f,m,r,36.21812876659177
27628,boord,24287,10.097696506752222,2.2680034959543042e-05,b,o,o,r,d,39.25904362588543
27629,nayef,24286,10.097655331613764,2.267994247770037e-05,n,a,y,e,f,37.25939383107165
27630,memec,24286,10.097655331613764,2.267994247770037e-05,m,e,m,e,c,39.182409219721684
27631,eliab,24285,10.097614154779846,2.2679849992049592e-05,e,l,i,a,b,36.86492424597328
27632,garys,24281,10.097449430486758,2.2679480011359102e-05,g,a,r,y,s,39.44873336371832
27633,herga,24278,10.097325869457748,2.2679202485840714e-05,h,e,r,g,a,39.48944193170007
27634,eevee,24276,10.097243486955746,2.267901744977588e-05,e,e,v,e,e,39.45393373082384
27635,reial,24274,10.097161097666307,2.2678832398466058e-05,r,e,i,a,l,39.83626026074631
27636,coris,24272,10.097078701588314,2.2678647331908737e-05,c,o,r,i,s,41.34101253683353
27637,ictal,24270,10.096996298720647,2.2678462250101395e-05,i,c,t,a,l,37.4065932215709
27638,howel,24267,10.096872681686062,2.2678184598791106e-05,h,o,w,e,l,38.41227389358629
27639,eluru,24266,10.096831472611818,2.267809204072661e-05,e,l,u,r,u,36.112509161784395
27640,meili,24264,10.096749049368418,2.2677906913154147e-05,m,e,i,l,i,39.59184246382145
27641,ibeat,24262,10.096666619330865,2.2677721770321604e-05,i,b,e,a,t,36.908997391204736
27642,aamft,24262,10.096666619330865,2.2677721770321604e-05,a,a,m,f,t,38.19066071932059
27643,eliad,24261,10.096625401763932,2.267762919318202e-05,e,l,i,a,d,38.31287468851627
27644,kiona,24260,10.096584182498042,2.2677536612226476e-05,k,i,o,n,a,39.85218163131867
27645,fooly,24260,10.096584182498042,2.2677536612226476e-05,f,o,o,l,y,39.170207808675485
27646,ellan,24260,10.096584182498042,2.2677536612226476e-05,e,l,l,a,n,38.96733397796568
27647,nreca,24259,10.096542961533052,2.267744402745465e-05,n,r,e,c,a,38.87791194408291
27648,keila,24259,10.096542961533052,2.267744402745465e-05,k,e,i,l,a,39.96846508604668
27649,perts,24257,10.096460514505221,2.2677258846460918e-05,p,e,r,t,s,40.796450073876855
27650,noyan,24257,10.096460514505221,2.2677258846460918e-05,n,o,y,a,n,38.77318208508197
27651,meini,24255,10.096378060679317,2.2677073650198306e-05,m,e,i,n,i,39.7409352332253
27652,livni,24254,10.096336831216737,2.267698104634038e-05,l,i,v,n,i,37.91078664604401
27653,todai,24251,10.096213132628804,2.267670321185636e-05,t,o,d,a,i,39.53211508519526
27654,binch,24251,10.096213132628804,2.267670321185636e-05,b,i,n,c,h,38.49109679107322
27655,twelf,24249,10.096130658401954,2.267651796977199e-05,t,w,e,l,f,35.05619907962219
27656,wurts,24248,10.09608941873764,2.2676425343000358e-05,w,u,r,t,s,39.521006046222894
27657,deigo,24247,10.096048177372545,2.2676332712408667e-05,d,e,i,g,o,38.98682965398957
27658,kaena,24246,10.096006934306528,2.2676240077996604e-05,k,a,e,n,a,40.40489851251584
27659,ethio,24245,10.095965689539453,2.267614743976386e-05,e,t,h,i,o,36.77927711079043
27660,butto,24243,10.095883194901557,2.2675962151835054e-05,b,u,t,t,o,39.16004289393473
27661,boate,24237,10.095635670147818,2.2675406196319418e-05,b,o,a,t,e,40.774962487286416
27662,tsort,24236,10.09559441006488,2.2675313523686324e-05,t,s,o,r,t,37.86960726672455
27663,smoby,24234,10.095511884791469,2.2675128166948302e-05,s,m,o,b,y,36.90679973673985
27664,metha,24234,10.095511884791469,2.2675128166948302e-05,m,e,t,h,a,39.072598461314165
27665,sethe,24231,10.095388084110406,2.2674850103156956e-05,s,e,t,h,e,39.44313245478569
27666,netze,24230,10.095346813810572,2.2674757407576097e-05,n,e,t,z,e,37.94975786509336
27667,zooko,24229,10.095305541807429,2.2674664708169505e-05,z,o,o,k,o,37.484752478248076
27668,efect,24228,10.095264268100838,2.2674572004936865e-05,e,f,e,c,t,36.03984846188504
27669,fetac,24226,10.095181715576748,2.267438658699218e-05,f,e,t,a,c,38.54911934716649
27670,bodge,24225,10.095140436758967,2.2674293872279498e-05,b,o,d,g,e,39.150872782664656
27671,axler,24225,10.095140436758967,2.2674293872279498e-05,a,x,l,e,r,37.38017622525213
27672,rynek,24224,10.095099156237175,2.2674201153739505e-05,r,y,n,e,k,37.71794529573614
27673,lipke,24220,10.094934017107084,2.2673830241300105e-05,l,i,p,k,e,38.28176816857363
27674,laspi,24220,10.094934017107084,2.2673830241300105e-05,l,a,s,p,i,38.4860468950205
27675,maioy,24219,10.094892728063126,2.267373750361881e-05,m,a,i,o,y,40.276530926988585
27676,pokud,24218,10.094851437314311,2.2673644762108312e-05,p,o,k,u,d,37.412664684317974
27677,shaku,24217,10.094810144860501,2.267355201676829e-05,s,h,a,k,u,36.93474039680449
27678,qalys,24217,10.094810144860501,2.267355201676829e-05,q,a,l,y,s,36.74922853639845
27679,iozoo,24215,10.094727554837329,2.26733665145984e-05,i,o,z,o,o,37.57144107887175
27680,gubin,24215,10.094727554837329,2.26733665145984e-05,g,u,b,i,n,38.718967679100906
27681,allso,24213,10.094644957992482,2.2673180997106623e-05,a,l,l,s,o,38.69999169968671
27682,diago,24212,10.094603657011579,2.2673088232614233e-05,d,i,a,g,o,38.94497130271851
27683,rantz,24211,10.094562354324832,2.2672995464290418e-05,r,a,n,t,z,38.46192674264997
27684,bectu,24206,10.094355815298549,2.2672531565188926e-05,b,e,c,t,u,37.755855110336746
27685,noder,24203,10.094231871403661,2.2672253179730696e-05,n,o,d,e,r,39.62273849755137
27686,matze,24203,10.094231871403661,2.2672253179730696e-05,m,a,t,z,e,38.75955267299045
27687,irini,24201,10.094149233605084,2.267206757025437e-05,i,r,i,n,i,38.32387579518727
27688,mnsod,24199,10.094066588976938,2.2671881945438423e-05,m,n,s,o,d,37.664837146731074
27689,ottis,24194,10.093859947519794,2.2671417816271046e-05,o,t,t,i,s,38.24156718930394
27690,prate,24190,10.093694603604073,2.2671046443870776e-05,p,r,a,t,e,39.881235538263596
27691,debyg,24190,10.093694603604073,2.2671046443870776e-05,d,e,b,y,g,35.93542508721777
27692,yokoo,24188,10.093611921393103,2.2670860734641542e-05,y,o,k,o,o,37.09377094875595
27693,mitja,24187,10.093570577723847,2.267076787426854e-05,m,i,t,j,a,37.5435144359884
27694,ubyte,24186,10.09352923234522,2.2670675010056186e-05,u,b,y,t,e,35.14170053629639
27695,frate,24184,10.093446536459293,2.2670489270112172e-05,f,r,a,t,e,39.477150692624384
27696,comfi,24184,10.093446536459293,2.2670489270112172e-05,c,o,m,f,i,37.782527620341675
27697,malie,24183,10.09340518595171,2.2670396394379873e-05,m,a,l,i,e,41.19364139227735
27698,lordz,24182,10.093363833734193,2.267030351480696e-05,l,o,r,d,z,37.76025932683287
27699,klapp,24182,10.093363833734193,2.267030351480696e-05,k,l,a,p,p,36.303473763595946
27700,khara,24181,10.093322479806597,2.267021063139311e-05,k,h,a,r,a,38.89474379230862
27701,scoin,24178,10.093198407761937,2.266993195810277e-05,s,c,o,i,n,38.986007600427484
27702,gonne,24178,10.093198407761937,2.266993195810277e-05,g,o,n,n,e,40.46849758644773
27703,donar,24178,10.093198407761937,2.266993195810277e-05,d,o,n,a,r,40.20517797472789
27704,shida,24174,10.093032954419403,2.2669560339923285e-05,s,h,i,d,a,39.09218890639063
27705,toano,24167,10.092743345182981,2.266890986012304e-05,t,o,a,n,o,40.12042818141351
27706,wirel,24166,10.092701965587253,2.2668816919057015e-05,w,i,r,e,l,39.61767182865817
27707,shaar,24166,10.092701965587253,2.2668816919057015e-05,s,h,a,a,r,39.464792245124286
27708,bhaya,24166,10.092701965587253,2.2668816919057015e-05,b,h,a,y,a,37.722961167691395
27709,migne,24165,10.092660584279184,2.2668723974144967e-05,m,i,g,n,e,39.5481581040157
27710,pscrn,24163,10.092577816525454,2.266853807278154e-05,p,s,c,r,n,37.680317723365896
27711,kospi,24163,10.092577816525454,2.266853807278154e-05,k,o,s,p,i,38.16916748040689
27712,lisez,24162,10.092536430079509,2.2668445116329514e-05,l,i,s,e,z,38.19678874592505
27713,koach,24162,10.092536430079509,2.2668445116329514e-05,k,o,a,c,h,38.546095486537126
27714,knish,24159,10.092412260463655,2.2668166223888394e-05,k,n,i,s,h,36.88032742548863
27715,schls,24154,10.09220527683532,2.2667701326183897e-05,s,c,h,l,s,37.81484487752846
27716,anout,24154,10.09220527683532,2.2667701326183897e-05,a,n,o,u,t,37.67223946421682
27717,luisi,24150,10.092039659080719,2.2667329338724998e-05,l,u,i,s,i,38.53365706947716
27718,hokus,24147,10.091915427761844,2.266705030769517e-05,h,o,k,u,s,38.41116989850503
27719,curle,24147,10.091915427761844,2.266705030769517e-05,c,u,r,l,e,40.04850692829618
27720,banho,24144,10.09179118100763,2.2666771241996644e-05,b,a,n,h,o,39.3387998374843
27721,babai,24144,10.09179118100763,2.2666771241996644e-05,b,a,b,a,i,39.63233651785785
27722,phylo,24142,10.091708341261072,2.266658517893298e-05,p,h,y,l,o,36.93622832518426
27723,gelbe,24140,10.091625494651522,2.2666399100454626e-05,g,e,l,b,e,39.00777026221022
27724,moxee,24139,10.09158406877277,2.266630605543414e-05,m,o,x,e,e,39.25094134146314
27725,zymes,24137,10.0915012118666,2.2666119953828953e-05,z,y,m,e,s,37.38234292269225
27726,mgrab,24137,10.0915012118666,2.2666119953828953e-05,m,g,r,a,b,36.12963481052455
